Version,Date_of_report,Date_of_publication,Security_region_name,Security_region_code,Source_and_contact_tracing_phase,Total_reported,Reports_with_settings,Setting_reported,Number_settings_reported
2,2021-06-13T10:00:00Z,2021-01-11,Flevoland,VR25,high,143,86,gathering,1
2,2021-06-13T10:00:00Z,2021-01-11,Flevoland,VR25,high,143,86,hospitality,1
2,2021-06-13T10:00:00Z,2021-01-11,Flevoland,VR25,high,143,86,other,1
2,2021-06-13T10:00:00Z,2021-01-12,Groningen,VR01,high,186,141,home,72
2,2021-06-13T10:00:00Z,2021-01-12,Groningen,VR01,high,186,141,visit,24
2,2021-06-13T10:00:00Z,2021-01-12,Groningen,VR01,high,186,141,work,32
2,2021-06-13T10:00:00Z,2021-01-12,Groningen,VR01,high,186,141,hospital,1
2,2021-06-13T10:00:00Z,2021-01-12,Groningen,VR01,high,186,141,health_care_other,27
2,2021-06-13T10:00:00Z,2021-01-12,Groningen,VR01,high,186,141,nursing_home,46
2,2021-06-13T10:00:00Z,2021-01-12,Groningen,VR01,high,186,141,residential_care_disabled,2
2,2021-06-13T10:00:00Z,2021-01-12,Groningen,VR01,high,186,141,residential_care_other,1
2,2021-06-13T10:00:00Z,2021-01-12,Groningen,VR01,high,186,141,gathering,1
2,2021-06-13T10:00:00Z,2021-01-12,Groningen,VR01,high,186,141,other,5
2,2021-06-13T10:00:00Z,2021-01-12,Fryslân,VR02,medium,-9999,-9999,-9999,-9999
2,2021-06-13T10:00:00Z,2021-01-12,Drenthe,VR03,high,129,80,home,49
2,2021-06-13T10:00:00Z,2021-01-12,Drenthe,VR03,high,129,80,visit,19
2,2021-06-13T10:00:00Z,2021-01-12,Drenthe,VR03,high,129,80,work,10
2,2021-06-13T10:00:00Z,2021-01-12,Drenthe,VR03,high,129,80,general_practitioner,2
2,2021-06-13T10:00:00Z,2021-01-12,Drenthe,VR03,high,129,80,health_care_other,1
2,2021-06-13T10:00:00Z,2021-01-12,Drenthe,VR03,high,129,80,nursing_home,5
2,2021-06-13T10:00:00Z,2021-01-12,Drenthe,VR03,high,129,80,residential_care_disabled,1
2,2021-06-13T10:00:00Z,2021-01-12,Drenthe,VR03,high,129,80,other,1
2,2021-06-13T10:00:00Z,2021-01-12,IJsselland,VR04,high,113,72,home,41
2,2021-06-13T10:00:00Z,2021-01-12,IJsselland,VR04,high,113,72,visit,15
2,2021-06-13T10:00:00Z,2021-01-12,IJsselland,VR04,high,113,72,work,10
2,2021-06-13T10:00:00Z,2021-01-12,IJsselland,VR04,high,113,72,health_care_other,1
2,2021-06-13T10:00:00Z,2021-01-12,IJsselland,VR04,high,113,72,nursing_home,6
2,2021-06-13T10:00:00Z,2021-01-12,IJsselland,VR04,high,113,72,residential_care_disabled,2
2,2021-06-13T10:00:00Z,2021-01-12,IJsselland,VR04,high,113,72,daycare_elderly_disabled,1
2,2021-06-13T10:00:00Z,2021-01-12,IJsselland,VR04,high,113,72,other,1
2,2021-06-13T10:00:00Z,2021-01-12,Twente,VR05,high,255,178,home,117
2,2021-06-13T10:00:00Z,2021-01-12,Twente,VR05,high,255,178,visit,48
2,2021-06-13T10:00:00Z,2021-01-12,Twente,VR05,high,255,178,work,27
2,2021-06-13T10:00:00Z,2021-01-12,Twente,VR05,high,255,178,school_daycare,2
2,2021-06-13T10:00:00Z,2021-01-12,Twente,VR05,high,255,178,health_care_other,1
2,2021-06-13T10:00:00Z,2021-01-12,Twente,VR05,high,255,178,nursing_home,8
2,2021-06-13T10:00:00Z,2021-01-12,Twente,VR05,high,255,178,residential_care_other,3
2,2021-06-13T10:00:00Z,2021-01-12,Twente,VR05,high,255,178,leisure,1
2,2021-06-13T10:00:00Z,2021-01-12,Twente,VR05,high,255,178,religious_activity,1
2,2021-06-13T10:00:00Z,2021-01-12,Noord- en Oost-Gelderland,VR06,high,238,203,home,96
2,2021-06-13T10:00:00Z,2021-01-12,Noord- en Oost-Gelderland,VR06,high,238,203,visit,50
2,2021-06-13T10:00:00Z,2021-01-12,Noord- en Oost-Gelderland,VR06,high,238,203,work,32
2,2021-06-13T10:00:00Z,2021-01-12,Noord- en Oost-Gelderland,VR06,high,238,203,school_daycare,1
2,2021-06-13T10:00:00Z,2021-01-12,Noord- en Oost-Gelderland,VR06,high,238,203,hospital,2
2,2021-06-13T10:00:00Z,2021-01-12,Noord- en Oost-Gelderland,VR06,high,238,203,health_care_other,3
2,2021-06-13T10:00:00Z,2021-01-12,Noord- en Oost-Gelderland,VR06,high,238,203,nursing_home,32
2,2021-06-13T10:00:00Z,2021-01-12,Noord- en Oost-Gelderland,VR06,high,238,203,residential_care_disabled,5
2,2021-06-13T10:00:00Z,2021-01-12,Noord- en Oost-Gelderland,VR06,high,238,203,residential_care_other,4
2,2021-06-13T10:00:00Z,2021-01-12,Gelderland-Midden,VR07,medium,-9999,-9999,-9999,-9999
2,2021-06-13T10:00:00Z,2021-01-12,Gelderland-Zuid,VR08,medium,-9999,-9999,-9999,-9999
2,2021-06-13T10:00:00Z,2021-01-12,Utrecht,VR09,high,240,190,home,91
2,2021-06-13T10:00:00Z,2021-01-12,Utrecht,VR09,high,240,190,visit,40
2,2021-06-13T10:00:00Z,2021-01-12,Utrecht,VR09,high,240,190,work,42
2,2021-06-13T10:00:00Z,2021-01-12,Utrecht,VR09,high,240,190,school_daycare,3
2,2021-06-13T10:00:00Z,2021-01-12,Utrecht,VR09,high,240,190,general_practitioner,1
2,2021-06-13T10:00:00Z,2021-01-12,Utrecht,VR09,high,240,190,hospital,21
2,2021-06-13T10:00:00Z,2021-01-12,Utrecht,VR09,high,240,190,health_care_other,2
2,2021-06-13T10:00:00Z,2021-01-12,Utrecht,VR09,high,240,190,nursing_home,23
2,2021-06-13T10:00:00Z,2021-01-12,Utrecht,VR09,high,240,190,residential_care_disabled,2
2,2021-06-13T10:00:00Z,2021-01-12,Utrecht,VR09,high,240,190,residential_care_other,1
2,2021-06-13T10:00:00Z,2021-01-12,Utrecht,VR09,high,240,190,daycare_elderly_disabled,2
2,2021-06-13T10:00:00Z,2021-01-12,Utrecht,VR09,high,240,190,student_activity,2
2,2021-06-13T10:00:00Z,2021-01-12,Utrecht,VR09,high,240,190,religious_activity,1
2,2021-06-13T10:00:00Z,2021-01-12,Utrecht,VR09,high,240,190,funeral,1
2,2021-06-13T10:00:00Z,2021-01-12,Utrecht,VR09,high,240,190,other,1
2,2021-06-13T10:00:00Z,2021-01-12,Noord-Holland-Noord,VR10,high,251,176,home,90
2,2021-06-13T10:00:00Z,2021-01-12,Noord-Holland-Noord,VR10,high,251,176,visit,53
2,2021-06-13T10:00:00Z,2021-01-12,Noord-Holland-Noord,VR10,high,251,176,work,29
2,2021-06-13T10:00:00Z,2021-01-12,Noord-Holland-Noord,VR10,high,251,176,school_daycare,3
2,2021-06-13T10:00:00Z,2021-01-12,Noord-Holland-Noord,VR10,high,251,176,general_practitioner,2
2,2021-06-13T10:00:00Z,2021-01-12,Noord-Holland-Noord,VR10,high,251,176,health_care_other,2
2,2021-06-13T10:00:00Z,2021-01-12,Noord-Holland-Noord,VR10,high,251,176,nursing_home,11
2,2021-06-13T10:00:00Z,2021-01-12,Noord-Holland-Noord,VR10,high,251,176,residential_care_disabled,2
2,2021-06-13T10:00:00Z,2021-01-12,Noord-Holland-Noord,VR10,high,251,176,residential_care_other,1
2,2021-06-13T10:00:00Z,2021-01-12,Noord-Holland-Noord,VR10,high,251,176,flight,1
2,2021-06-13T10:00:00Z,2021-01-12,Noord-Holland-Noord,VR10,high,251,176,hospitality,1
2,2021-06-13T10:00:00Z,2021-01-12,Noord-Holland-Noord,VR10,high,251,176,leisure,1
2,2021-06-13T10:00:00Z,2021-01-12,Noord-Holland-Noord,VR10,high,251,176,other,1
2,2021-06-13T10:00:00Z,2021-01-12,Zaanstreek-Waterland,VR11,medium,-9999,-9999,-9999,-9999
2,2021-06-13T10:00:00Z,2021-01-12,Kennemerland,VR12,high,131,94,home,49
2,2021-06-13T10:00:00Z,2021-01-12,Kennemerland,VR12,high,131,94,visit,22
2,2021-06-13T10:00:00Z,2021-01-12,Kennemerland,VR12,high,131,94,work,15
2,2021-06-13T10:00:00Z,2021-01-12,Kennemerland,VR12,high,131,94,hospital,1
2,2021-06-13T10:00:00Z,2021-01-12,Kennemerland,VR12,high,131,94,health_care_other,1
2,2021-06-13T10:00:00Z,2021-01-12,Kennemerland,VR12,high,131,94,nursing_home,10
2,2021-06-13T10:00:00Z,2021-01-12,Kennemerland,VR12,high,131,94,residential_care_disabled,1
2,2021-06-13T10:00:00Z,2021-01-12,Kennemerland,VR12,high,131,94,residential_care_other,2
2,2021-06-13T10:00:00Z,2021-01-12,Amsterdam-Amstelland,VR13,high,313,199,home,100
2,2021-06-13T10:00:00Z,2021-01-12,Amsterdam-Amstelland,VR13,high,313,199,visit,62
2,2021-06-13T10:00:00Z,2021-01-12,Amsterdam-Amstelland,VR13,high,313,199,work,28
2,2021-06-13T10:00:00Z,2021-01-12,Amsterdam-Amstelland,VR13,high,313,199,school_daycare,2
2,2021-06-13T10:00:00Z,2021-01-12,Amsterdam-Amstelland,VR13,high,313,199,general_practitioner,1
2,2021-06-13T10:00:00Z,2021-01-12,Amsterdam-Amstelland,VR13,high,313,199,hospital,4
2,2021-06-13T10:00:00Z,2021-01-12,Amsterdam-Amstelland,VR13,high,313,199,health_care_other,2
2,2021-06-13T10:00:00Z,2021-01-12,Amsterdam-Amstelland,VR13,high,313,199,nursing_home,16
2,2021-06-13T10:00:00Z,2021-01-12,Amsterdam-Amstelland,VR13,high,313,199,residential_care_disabled,2
2,2021-06-13T10:00:00Z,2021-01-12,Amsterdam-Amstelland,VR13,high,313,199,gathering,1
2,2021-06-13T10:00:00Z,2021-01-12,Amsterdam-Amstelland,VR13,high,313,199,flight,1
2,2021-06-13T10:00:00Z,2021-01-12,Amsterdam-Amstelland,VR13,high,313,199,hospitality,1
2,2021-06-13T10:00:00Z,2021-01-12,Amsterdam-Amstelland,VR13,high,313,199,leisure,2
2,2021-06-13T10:00:00Z,2021-01-12,Gooi en Vechtstreek,VR14,high,49,38,home,13
2,2021-06-13T10:00:00Z,2021-01-12,Gooi en Vechtstreek,VR14,high,49,38,visit,12
2,2021-06-13T10:00:00Z,2021-01-12,Gooi en Vechtstreek,VR14,high,49,38,work,9
2,2021-06-13T10:00:00Z,2021-01-12,Gooi en Vechtstreek,VR14,high,49,38,school_daycare,1
2,2021-06-13T10:00:00Z,2021-01-12,Gooi en Vechtstreek,VR14,high,49,38,hospital,3
2,2021-06-13T10:00:00Z,2021-01-12,Gooi en Vechtstreek,VR14,high,49,38,health_care_other,1
2,2021-06-13T10:00:00Z,2021-01-12,Gooi en Vechtstreek,VR14,high,49,38,nursing_home,7
2,2021-06-13T10:00:00Z,2021-01-12,Haaglanden,VR15,high,249,147,home,85
2,2021-06-13T10:00:00Z,2021-01-12,Haaglanden,VR15,high,249,147,visit,42
2,2021-06-13T10:00:00Z,2021-01-12,Haaglanden,VR15,high,249,147,work,23
2,2021-06-13T10:00:00Z,2021-01-12,Haaglanden,VR15,high,249,147,school_daycare,1
2,2021-06-13T10:00:00Z,2021-01-12,Haaglanden,VR15,high,249,147,general_practitioner,2
2,2021-06-13T10:00:00Z,2021-01-12,Haaglanden,VR15,high,249,147,hospital,3
2,2021-06-13T10:00:00Z,2021-01-12,Haaglanden,VR15,high,249,147,health_care_other,1
2,2021-06-13T10:00:00Z,2021-01-12,Haaglanden,VR15,high,249,147,nursing_home,8
2,2021-06-13T10:00:00Z,2021-01-12,Haaglanden,VR15,high,249,147,residential_care_disabled,1
2,2021-06-13T10:00:00Z,2021-01-12,Haaglanden,VR15,high,249,147,residential_care_other,1
2,2021-06-13T10:00:00Z,2021-01-12,Haaglanden,VR15,high,249,147,gathering,1
2,2021-06-13T10:00:00Z,2021-01-12,Hollands-Midden,VR16,high,298,197,home,96
2,2021-06-13T10:00:00Z,2021-01-12,Hollands-Midden,VR16,high,298,197,visit,48
2,2021-06-13T10:00:00Z,2021-01-12,Hollands-Midden,VR16,high,298,197,work,25
2,2021-06-13T10:00:00Z,2021-01-12,Hollands-Midden,VR16,high,298,197,general_practitioner,1
2,2021-06-13T10:00:00Z,2021-01-12,Hollands-Midden,VR16,high,298,197,hospital,2
2,2021-06-13T10:00:00Z,2021-01-12,Hollands-Midden,VR16,high,298,197,health_care_other,2
2,2021-06-13T10:00:00Z,2021-01-12,Hollands-Midden,VR16,high,298,197,nursing_home,32
2,2021-06-13T10:00:00Z,2021-01-12,Hollands-Midden,VR16,high,298,197,residential_care_disabled,4
2,2021-06-13T10:00:00Z,2021-01-12,Hollands-Midden,VR16,high,298,197,other,2
2,2021-06-13T10:00:00Z,2021-01-12,Rotterdam-Rijnmond,VR17,high,249,146,home,70
2,2021-06-13T10:00:00Z,2021-01-12,Rotterdam-Rijnmond,VR17,high,249,146,visit,41
2,2021-06-13T10:00:00Z,2021-01-12,Rotterdam-Rijnmond,VR17,high,249,146,work,22
2,2021-06-13T10:00:00Z,2021-01-12,Rotterdam-Rijnmond,VR17,high,249,146,school_daycare,1
2,2021-06-13T10:00:00Z,2021-01-12,Rotterdam-Rijnmond,VR17,high,249,146,hospital,5
2,2021-06-13T10:00:00Z,2021-01-12,Rotterdam-Rijnmond,VR17,high,249,146,health_care_other,3
2,2021-06-13T10:00:00Z,2021-01-12,Rotterdam-Rijnmond,VR17,high,249,146,nursing_home,10
2,2021-06-13T10:00:00Z,2021-01-12,Rotterdam-Rijnmond,VR17,high,249,146,residential_care_other,3
2,2021-06-13T10:00:00Z,2021-01-12,Rotterdam-Rijnmond,VR17,high,249,146,daycare_elderly_disabled,1
2,2021-06-13T10:00:00Z,2021-01-12,Rotterdam-Rijnmond,VR17,high,249,146,gathering,1
2,2021-06-13T10:00:00Z,2021-01-12,Rotterdam-Rijnmond,VR17,high,249,146,funeral,1
2,2021-06-13T10:00:00Z,2021-01-12,Rotterdam-Rijnmond,VR17,high,249,146,other,2
2,2021-06-13T10:00:00Z,2021-01-12,Zuid-Holland-Zuid,VR18,medium,-9999,-9999,-9999,-9999
2,2021-06-13T10:00:00Z,2021-01-12,Zeeland,VR19,high,91,64,home,34
2,2021-06-13T10:00:00Z,2021-01-12,Zeeland,VR19,high,91,64,visit,17
2,2021-06-13T10:00:00Z,2021-01-12,Zeeland,VR19,high,91,64,work,11
2,2021-06-13T10:00:00Z,2021-01-12,Zeeland,VR19,high,91,64,school_daycare,1
2,2021-06-13T10:00:00Z,2021-01-12,Zeeland,VR19,high,91,64,general_practitioner,1
2,2021-06-13T10:00:00Z,2021-01-12,Zeeland,VR19,high,91,64,nursing_home,6
2,2021-06-13T10:00:00Z,2021-01-12,Zeeland,VR19,high,91,64,residential_care_other,1
2,2021-06-13T10:00:00Z,2021-01-12,Zeeland,VR19,high,91,64,travel,1
2,2021-06-13T10:00:00Z,2021-01-12,Zeeland,VR19,high,91,64,religious_activity,1
2,2021-06-13T10:00:00Z,2021-01-12,Midden- en West-Brabant,VR20,high,234,146,home,70
2,2021-06-13T10:00:00Z,2021-01-12,Midden- en West-Brabant,VR20,high,234,146,visit,47
2,2021-06-13T10:00:00Z,2021-01-12,Midden- en West-Brabant,VR20,high,234,146,work,27
2,2021-06-13T10:00:00Z,2021-01-12,Midden- en West-Brabant,VR20,high,234,146,hospital,3
2,2021-06-13T10:00:00Z,2021-01-12,Midden- en West-Brabant,VR20,high,234,146,health_care_other,1
2,2021-06-13T10:00:00Z,2021-01-12,Midden- en West-Brabant,VR20,high,234,146,nursing_home,8
2,2021-06-13T10:00:00Z,2021-01-12,Midden- en West-Brabant,VR20,high,234,146,residential_care_disabled,2
2,2021-06-13T10:00:00Z,2021-01-12,Midden- en West-Brabant,VR20,high,234,146,gathering,1
2,2021-06-13T10:00:00Z,2021-01-12,Midden- en West-Brabant,VR20,high,234,146,other,1
2,2021-06-13T10:00:00Z,2021-01-12,Brabant-Noord,VR21,high,133,91,home,52
2,2021-06-13T10:00:00Z,2021-01-12,Brabant-Noord,VR21,high,133,91,visit,29
2,2021-06-13T10:00:00Z,2021-01-12,Brabant-Noord,VR21,high,133,91,work,13
2,2021-06-13T10:00:00Z,2021-01-12,Brabant-Noord,VR21,high,133,91,school_daycare,4
2,2021-06-13T10:00:00Z,2021-01-12,Brabant-Noord,VR21,high,133,91,health_care_other,1
2,2021-06-13T10:00:00Z,2021-01-12,Brabant-Noord,VR21,high,133,91,nursing_home,1
2,2021-06-13T10:00:00Z,2021-01-12,Brabant-Noord,VR21,high,133,91,other,1
2,2021-06-13T10:00:00Z,2021-01-12,Brabant-Zuidoost,VR22,medium,-9999,-9999,-9999,-9999
2,2021-06-13T10:00:00Z,2021-01-12,Limburg-Noord,VR23,high,303,202,home,98
2,2021-06-13T10:00:00Z,2021-01-12,Limburg-Noord,VR23,high,303,202,visit,48
2,2021-06-13T10:00:00Z,2021-01-12,Limburg-Noord,VR23,high,303,202,work,30
2,2021-06-13T10:00:00Z,2021-01-12,Limburg-Noord,VR23,high,303,202,school_daycare,4
2,2021-06-13T10:00:00Z,2021-01-12,Limburg-Noord,VR23,high,303,202,general_practitioner,2
2,2021-06-13T10:00:00Z,2021-01-12,Limburg-Noord,VR23,high,303,202,health_care_other,4
2,2021-06-13T10:00:00Z,2021-01-12,Limburg-Noord,VR23,high,303,202,nursing_home,12
2,2021-06-13T10:00:00Z,2021-01-12,Limburg-Noord,VR23,high,303,202,residential_care_disabled,11
2,2021-06-13T10:00:00Z,2021-01-12,Limburg-Noord,VR23,high,303,202,residential_care_other,1
2,2021-06-13T10:00:00Z,2021-01-12,Limburg-Noord,VR23,high,303,202,daycare_elderly_disabled,4
2,2021-06-13T10:00:00Z,2021-01-12,Limburg-Noord,VR23,high,303,202,hospitality,1
2,2021-06-13T10:00:00Z,2021-01-12,Limburg-Noord,VR23,high,303,202,other,1
2,2021-06-13T10:00:00Z,2021-01-12,Limburg-Zuid,VR24,high,237,158,home,85
2,2021-06-13T10:00:00Z,2021-01-12,Limburg-Zuid,VR24,high,237,158,visit,49
2,2021-06-13T10:00:00Z,2021-01-12,Limburg-Zuid,VR24,high,237,158,work,19
2,2021-06-13T10:00:00Z,2021-01-12,Limburg-Zuid,VR24,high,237,158,school_daycare,2
2,2021-06-13T10:00:00Z,2021-01-12,Limburg-Zuid,VR24,high,237,158,hospital,6
2,2021-06-13T10:00:00Z,2021-01-12,Limburg-Zuid,VR24,high,237,158,health_care_other,2
2,2021-06-13T10:00:00Z,2021-01-12,Limburg-Zuid,VR24,high,237,158,nursing_home,15
2,2021-06-13T10:00:00Z,2021-01-12,Limburg-Zuid,VR24,high,237,158,daycare_elderly_disabled,1
2,2021-06-13T10:00:00Z,2021-01-12,Limburg-Zuid,VR24,high,237,158,travel,1
2,2021-06-13T10:00:00Z,2021-01-12,Limburg-Zuid,VR24,high,237,158,funeral,1
2,2021-06-13T10:00:00Z,2021-01-12,Flevoland,VR25,high,145,94,home,49
2,2021-06-13T10:00:00Z,2021-01-12,Flevoland,VR25,high,145,94,visit,21
2,2021-06-13T10:00:00Z,2021-01-12,Flevoland,VR25,high,145,94,work,13
2,2021-06-13T10:00:00Z,2021-01-12,Flevoland,VR25,high,145,94,general_practitioner,1
2,2021-06-13T10:00:00Z,2021-01-12,Flevoland,VR25,high,145,94,hospital,3
2,2021-06-13T10:00:00Z,2021-01-12,Flevoland,VR25,high,145,94,nursing_home,11
2,2021-06-13T10:00:00Z,2021-01-12,Flevoland,VR25,high,145,94,gathering,1
2,2021-06-13T10:00:00Z,2021-01-12,Flevoland,VR25,high,145,94,other,1
2,2021-06-13T10:00:00Z,2021-01-13,Onbekend,Onbekend,high,4,1,visit,1
2,2021-06-13T10:00:00Z,2021-01-13,Groningen,VR01,high,161,109,home,53
2,2021-06-13T10:00:00Z,2021-01-13,Groningen,VR01,high,161,109,visit,21
2,2021-06-13T10:00:00Z,2021-01-13,Groningen,VR01,high,161,109,work,19
2,2021-06-13T10:00:00Z,2021-01-13,Groningen,VR01,high,161,109,general_practitioner,1
2,2021-06-13T10:00:00Z,2021-01-13,Groningen,VR01,high,161,109,health_care_other,3
2,2021-06-13T10:00:00Z,2021-01-13,Groningen,VR01,high,161,109,nursing_home,16
2,2021-06-13T10:00:00Z,2021-01-13,Groningen,VR01,high,161,109,residential_care_disabled,2
2,2021-06-13T10:00:00Z,2021-01-13,Groningen,VR01,high,161,109,residential_care_other,1
2,2021-06-13T10:00:00Z,2021-01-13,Groningen,VR01,high,161,109,daycare_elderly_disabled,1
2,2021-06-13T10:00:00Z,2021-01-13,Groningen,VR01,high,161,109,other,7
2,2021-06-13T10:00:00Z,2021-01-13,Fryslân,VR02,medium,-9999,-9999,-9999,-9999
2,2021-06-13T10:00:00Z,2021-01-13,Drenthe,VR03,high,185,124,home,51
2,2021-06-13T10:00:00Z,2021-01-13,Drenthe,VR03,high,185,124,visit,36
2,2021-06-13T10:00:00Z,2021-01-13,Drenthe,VR03,high,185,124,work,29
2,2021-06-13T10:00:00Z,2021-01-13,Drenthe,VR03,high,185,124,school_daycare,1
2,2021-06-13T10:00:00Z,2021-01-13,Drenthe,VR03,high,185,124,general_practitioner,2
2,2021-06-13T10:00:00Z,2021-01-13,Drenthe,VR03,high,185,124,health_care_other,4
2,2021-06-13T10:00:00Z,2021-01-13,Drenthe,VR03,high,185,124,nursing_home,9
2,2021-06-13T10:00:00Z,2021-01-13,Drenthe,VR03,high,185,124,residential_care_disabled,3
2,2021-06-13T10:00:00Z,2021-01-13,Drenthe,VR03,high,185,124,residential_care_other,1
2,2021-06-13T10:00:00Z,2021-01-13,Drenthe,VR03,high,185,124,daycare_elderly_disabled,1
2,2021-06-13T10:00:00Z,2021-01-13,Drenthe,VR03,high,185,124,funeral,4
2,2021-06-13T10:00:00Z,2021-01-13,Drenthe,VR03,high,185,124,other,2
2,2021-06-13T10:00:00Z,2021-01-13,IJsselland,VR04,high,265,179,home,99
2,2021-06-13T10:00:00Z,2021-01-13,IJsselland,VR04,high,265,179,visit,39
2,2021-06-13T10:00:00Z,2021-01-13,IJsselland,VR04,high,265,179,work,34
2,2021-06-13T10:00:00Z,2021-01-13,IJsselland,VR04,high,265,179,general_practitioner,2
2,2021-06-13T10:00:00Z,2021-01-13,IJsselland,VR04,high,265,179,health_care_other,4
2,2021-06-13T10:00:00Z,2021-01-13,IJsselland,VR04,high,265,179,nursing_home,9
2,2021-06-13T10:00:00Z,2021-01-13,IJsselland,VR04,high,265,179,residential_care_disabled,2
2,2021-06-13T10:00:00Z,2021-01-13,IJsselland,VR04,high,265,179,residential_care_other,1
2,2021-06-13T10:00:00Z,2021-01-13,IJsselland,VR04,high,265,179,funeral,3
2,2021-06-13T10:00:00Z,2021-01-13,IJsselland,VR04,high,265,179,other,3
2,2021-06-13T10:00:00Z,2021-01-13,Twente,VR05,high,329,223,home,112
2,2021-06-13T10:00:00Z,2021-01-13,Twente,VR05,high,329,223,visit,72
2,2021-06-13T10:00:00Z,2021-01-13,Twente,VR05,high,329,223,work,46
2,2021-06-13T10:00:00Z,2021-01-13,Twente,VR05,high,329,223,school_daycare,3
2,2021-06-13T10:00:00Z,2021-01-13,Twente,VR05,high,329,223,general_practitioner,2
2,2021-06-13T10:00:00Z,2021-01-13,Twente,VR05,high,329,223,hospital,1
2,2021-06-13T10:00:00Z,2021-01-13,Twente,VR05,high,329,223,nursing_home,9
2,2021-06-13T10:00:00Z,2021-01-13,Twente,VR05,high,329,223,residential_care_other,1
2,2021-06-13T10:00:00Z,2021-01-13,Twente,VR05,high,329,223,daycare_elderly_disabled,2
2,2021-06-13T10:00:00Z,2021-01-13,Twente,VR05,high,329,223,gathering,1
2,2021-06-13T10:00:00Z,2021-01-13,Twente,VR05,high,329,223,travel,1
2,2021-06-13T10:00:00Z,2021-01-13,Twente,VR05,high,329,223,religious_activity,1
2,2021-06-13T10:00:00Z,2021-01-13,Twente,VR05,high,329,223,other,1
2,2021-06-13T10:00:00Z,2021-01-13,Noord- en Oost-Gelderland,VR06,high,318,236,home,107
2,2021-06-13T10:00:00Z,2021-01-13,Noord- en Oost-Gelderland,VR06,high,318,236,visit,57
2,2021-06-13T10:00:00Z,2021-01-13,Noord- en Oost-Gelderland,VR06,high,318,236,work,33
2,2021-06-13T10:00:00Z,2021-01-13,Noord- en Oost-Gelderland,VR06,high,318,236,school_daycare,1
2,2021-06-13T10:00:00Z,2021-01-13,Noord- en Oost-Gelderland,VR06,high,318,236,hospital,4
2,2021-06-13T10:00:00Z,2021-01-13,Noord- en Oost-Gelderland,VR06,high,318,236,health_care_other,5
2,2021-06-13T10:00:00Z,2021-01-13,Noord- en Oost-Gelderland,VR06,high,318,236,nursing_home,46
2,2021-06-13T10:00:00Z,2021-01-13,Noord- en Oost-Gelderland,VR06,high,318,236,residential_care_disabled,7
2,2021-06-13T10:00:00Z,2021-01-13,Noord- en Oost-Gelderland,VR06,high,318,236,residential_care_other,5
2,2021-06-13T10:00:00Z,2021-01-13,Noord- en Oost-Gelderland,VR06,high,318,236,daycare_elderly_disabled,1
2,2021-06-13T10:00:00Z,2021-01-13,Noord- en Oost-Gelderland,VR06,high,318,236,gathering,1
2,2021-06-13T10:00:00Z,2021-01-13,Noord- en Oost-Gelderland,VR06,high,318,236,hospitality,1
2,2021-06-13T10:00:00Z,2021-01-13,Noord- en Oost-Gelderland,VR06,high,318,236,other,1
2,2021-06-13T10:00:00Z,2021-01-13,Gelderland-Midden,VR07,medium,-9999,-9999,-9999,-9999
2,2021-06-13T10:00:00Z,2021-01-13,Gelderland-Zuid,VR08,medium,-9999,-9999,-9999,-9999
2,2021-06-13T10:00:00Z,2021-01-13,Utrecht,VR09,high,556,425,home,203
2,2021-06-13T10:00:00Z,2021-01-13,Utrecht,VR09,high,556,425,visit,92
2,2021-06-13T10:00:00Z,2021-01-13,Utrecht,VR09,high,556,425,work,94
2,2021-06-13T10:00:00Z,2021-01-13,Utrecht,VR09,high,556,425,school_daycare,5
2,2021-06-13T10:00:00Z,2021-01-13,Utrecht,VR09,high,556,425,general_practitioner,1
2,2021-06-13T10:00:00Z,2021-01-13,Utrecht,VR09,high,556,425,hospital,17
2,2021-06-13T10:00:00Z,2021-01-13,Utrecht,VR09,high,556,425,health_care_other,10
2,2021-06-13T10:00:00Z,2021-01-13,Utrecht,VR09,high,556,425,nursing_home,52
2,2021-06-13T10:00:00Z,2021-01-13,Utrecht,VR09,high,556,425,residential_care_disabled,7
2,2021-06-13T10:00:00Z,2021-01-13,Utrecht,VR09,high,556,425,residential_care_other,2
2,2021-06-13T10:00:00Z,2021-01-13,Utrecht,VR09,high,556,425,daycare_elderly_disabled,2
2,2021-06-13T10:00:00Z,2021-01-13,Utrecht,VR09,high,556,425,travel,2
2,2021-06-13T10:00:00Z,2021-01-13,Utrecht,VR09,high,556,425,student_activity,4
2,2021-06-13T10:00:00Z,2021-01-13,Utrecht,VR09,high,556,425,leisure,1
2,2021-06-13T10:00:00Z,2021-01-13,Utrecht,VR09,high,556,425,religious_activity,3
2,2021-06-13T10:00:00Z,2021-01-13,Utrecht,VR09,high,556,425,funeral,3
2,2021-06-13T10:00:00Z,2021-01-13,Utrecht,VR09,high,556,425,other,2
2,2021-06-13T10:00:00Z,2021-01-13,Noord-Holland-Noord,VR10,high,281,189,home,109
2,2021-06-13T10:00:00Z,2021-01-13,Noord-Holland-Noord,VR10,high,281,189,visit,34
2,2021-06-13T10:00:00Z,2021-01-13,Noord-Holland-Noord,VR10,high,281,189,work,40
2,2021-06-13T10:00:00Z,2021-01-13,Noord-Holland-Noord,VR10,high,281,189,school_daycare,6
2,2021-06-13T10:00:00Z,2021-01-13,Noord-Holland-Noord,VR10,high,281,189,general_practitioner,1
