Version,Date_of_report,Date_of_publication,Security_region_name,Security_region_code,Source_and_contact_tracing_phase,Total_reported,Reports_with_settings,Setting_reported,Number_settings_reported
2,2021-07-01T10:00:00Z,2021-01-27,Hollands-Midden,VR16,high,179,124,other,1
2,2021-07-01T10:00:00Z,2021-01-27,Rotterdam-Rijnmond,VR17,high,303,169,home,84
2,2021-07-01T10:00:00Z,2021-01-27,Rotterdam-Rijnmond,VR17,high,303,169,visit,31
2,2021-07-01T10:00:00Z,2021-01-27,Rotterdam-Rijnmond,VR17,high,303,169,work,41
2,2021-07-01T10:00:00Z,2021-01-27,Rotterdam-Rijnmond,VR17,high,303,169,school_daycare,1
2,2021-07-01T10:00:00Z,2021-01-27,Rotterdam-Rijnmond,VR17,high,303,169,general_practitioner,1
2,2021-07-01T10:00:00Z,2021-01-27,Rotterdam-Rijnmond,VR17,high,303,169,hospital,5
2,2021-07-01T10:00:00Z,2021-01-27,Rotterdam-Rijnmond,VR17,high,303,169,health_care_other,3
2,2021-07-01T10:00:00Z,2021-01-27,Rotterdam-Rijnmond,VR17,high,303,169,nursing_home,20
2,2021-07-01T10:00:00Z,2021-01-27,Rotterdam-Rijnmond,VR17,high,303,169,residential_care_disabled,1
2,2021-07-01T10:00:00Z,2021-01-27,Rotterdam-Rijnmond,VR17,high,303,169,leisure,1
2,2021-07-01T10:00:00Z,2021-01-27,Rotterdam-Rijnmond,VR17,high,303,169,religious_activity,2
2,2021-07-01T10:00:00Z,2021-01-27,Rotterdam-Rijnmond,VR17,high,303,169,funeral,1
2,2021-07-01T10:00:00Z,2021-01-27,Zuid-Holland-Zuid,VR18,high,129,81,home,52
2,2021-07-01T10:00:00Z,2021-01-27,Zuid-Holland-Zuid,VR18,high,129,81,visit,4
2,2021-07-01T10:00:00Z,2021-01-27,Zuid-Holland-Zuid,VR18,high,129,81,work,17
2,2021-07-01T10:00:00Z,2021-01-27,Zuid-Holland-Zuid,VR18,high,129,81,school_daycare,2
2,2021-07-01T10:00:00Z,2021-01-27,Zuid-Holland-Zuid,VR18,high,129,81,hospital,3
2,2021-07-01T10:00:00Z,2021-01-27,Zuid-Holland-Zuid,VR18,high,129,81,nursing_home,8
2,2021-07-01T10:00:00Z,2021-01-27,Zuid-Holland-Zuid,VR18,high,129,81,residential_care_disabled,3
2,2021-07-01T10:00:00Z,2021-01-27,Zuid-Holland-Zuid,VR18,high,129,81,residential_care_other,1
2,2021-07-01T10:00:00Z,2021-01-27,Zuid-Holland-Zuid,VR18,high,129,81,daycare_elderly_disabled,1
2,2021-07-01T10:00:00Z,2021-01-27,Zeeland,VR19,high,111,74,home,49
2,2021-07-01T10:00:00Z,2021-01-27,Zeeland,VR19,high,111,74,visit,9
2,2021-07-01T10:00:00Z,2021-01-27,Zeeland,VR19,high,111,74,work,13
2,2021-07-01T10:00:00Z,2021-01-27,Zeeland,VR19,high,111,74,school_daycare,1
2,2021-07-01T10:00:00Z,2021-01-27,Zeeland,VR19,high,111,74,general_practitioner,2
2,2021-07-01T10:00:00Z,2021-01-27,Zeeland,VR19,high,111,74,hospital,1
2,2021-07-01T10:00:00Z,2021-01-27,Zeeland,VR19,high,111,74,health_care_other,4
2,2021-07-01T10:00:00Z,2021-01-27,Zeeland,VR19,high,111,74,nursing_home,3
2,2021-07-01T10:00:00Z,2021-01-27,Zeeland,VR19,high,111,74,residential_care_disabled,2
2,2021-07-01T10:00:00Z,2021-01-27,Zeeland,VR19,high,111,74,residential_care_other,1
2,2021-07-01T10:00:00Z,2021-01-27,Zeeland,VR19,high,111,74,religious_activity,1
2,2021-07-01T10:00:00Z,2021-01-27,Midden- en West-Brabant,VR20,high,313,200,home,96
2,2021-07-01T10:00:00Z,2021-01-27,Midden- en West-Brabant,VR20,high,313,200,visit,52
2,2021-07-01T10:00:00Z,2021-01-27,Midden- en West-Brabant,VR20,high,313,200,work,48
2,2021-07-01T10:00:00Z,2021-01-27,Midden- en West-Brabant,VR20,high,313,200,school_daycare,6
2,2021-07-01T10:00:00Z,2021-01-27,Midden- en West-Brabant,VR20,high,313,200,general_practitioner,1
2,2021-07-01T10:00:00Z,2021-01-27,Midden- en West-Brabant,VR20,high,313,200,hospital,8
2,2021-07-01T10:00:00Z,2021-01-27,Midden- en West-Brabant,VR20,high,313,200,health_care_other,1
2,2021-07-01T10:00:00Z,2021-01-27,Midden- en West-Brabant,VR20,high,313,200,nursing_home,7
2,2021-07-01T10:00:00Z,2021-01-27,Midden- en West-Brabant,VR20,high,313,200,residential_care_disabled,1
2,2021-07-01T10:00:00Z,2021-01-27,Midden- en West-Brabant,VR20,high,313,200,residential_care_other,2
2,2021-07-01T10:00:00Z,2021-01-27,Midden- en West-Brabant,VR20,high,313,200,gathering,1
2,2021-07-01T10:00:00Z,2021-01-27,Midden- en West-Brabant,VR20,high,313,200,student_activity,1
2,2021-07-01T10:00:00Z,2021-01-27,Midden- en West-Brabant,VR20,high,313,200,religious_activity,1
2,2021-07-01T10:00:00Z,2021-01-27,Midden- en West-Brabant,VR20,high,313,200,funeral,9
2,2021-07-01T10:00:00Z,2021-01-27,Midden- en West-Brabant,VR20,high,313,200,other,2
2,2021-07-01T10:00:00Z,2021-01-27,Brabant-Noord,VR21,high,270,163,home,97
2,2021-07-01T10:00:00Z,2021-01-27,Brabant-Noord,VR21,high,270,163,visit,27
2,2021-07-01T10:00:00Z,2021-01-27,Brabant-Noord,VR21,high,270,163,work,39
2,2021-07-01T10:00:00Z,2021-01-27,Brabant-Noord,VR21,high,270,163,school_daycare,2
2,2021-07-01T10:00:00Z,2021-01-27,Brabant-Noord,VR21,high,270,163,general_practitioner,2
2,2021-07-01T10:00:00Z,2021-01-27,Brabant-Noord,VR21,high,270,163,hospital,1
2,2021-07-01T10:00:00Z,2021-01-27,Brabant-Noord,VR21,high,270,163,nursing_home,11
2,2021-07-01T10:00:00Z,2021-01-27,Brabant-Noord,VR21,high,270,163,residential_care_disabled,1
2,2021-07-01T10:00:00Z,2021-01-27,Brabant-Noord,VR21,high,270,163,residential_care_other,2
2,2021-07-01T10:00:00Z,2021-01-27,Brabant-Noord,VR21,high,270,163,other,3
2,2021-07-01T10:00:00Z,2021-01-27,Brabant-Zuidoost,VR22,high,318,188,home,92
2,2021-07-01T10:00:00Z,2021-01-27,Brabant-Zuidoost,VR22,high,318,188,visit,38
2,2021-07-01T10:00:00Z,2021-01-27,Brabant-Zuidoost,VR22,high,318,188,work,50
2,2021-07-01T10:00:00Z,2021-01-27,Brabant-Zuidoost,VR22,high,318,188,general_practitioner,1
2,2021-07-01T10:00:00Z,2021-01-27,Brabant-Zuidoost,VR22,high,318,188,health_care_other,2
2,2021-07-01T10:00:00Z,2021-01-27,Brabant-Zuidoost,VR22,high,318,188,nursing_home,21
2,2021-07-01T10:00:00Z,2021-01-27,Brabant-Zuidoost,VR22,high,318,188,residential_care_disabled,3
2,2021-07-01T10:00:00Z,2021-01-27,Brabant-Zuidoost,VR22,high,318,188,residential_care_other,7
2,2021-07-01T10:00:00Z,2021-01-27,Brabant-Zuidoost,VR22,high,318,188,daycare_elderly_disabled,1
2,2021-07-01T10:00:00Z,2021-01-27,Brabant-Zuidoost,VR22,high,318,188,other,1
2,2021-07-01T10:00:00Z,2021-01-27,Limburg-Noord,VR23,high,142,65,home,21
2,2021-07-01T10:00:00Z,2021-01-27,Limburg-Noord,VR23,high,142,65,visit,17
2,2021-07-01T10:00:00Z,2021-01-27,Limburg-Noord,VR23,high,142,65,work,27
2,2021-07-01T10:00:00Z,2021-01-27,Limburg-Noord,VR23,high,142,65,hospital,1
2,2021-07-01T10:00:00Z,2021-01-27,Limburg-Noord,VR23,high,142,65,health_care_other,2
2,2021-07-01T10:00:00Z,2021-01-27,Limburg-Noord,VR23,high,142,65,nursing_home,3
2,2021-07-01T10:00:00Z,2021-01-27,Limburg-Noord,VR23,high,142,65,residential_care_disabled,2
2,2021-07-01T10:00:00Z,2021-01-27,Limburg-Noord,VR23,high,142,65,daycare_elderly_disabled,2
2,2021-07-01T10:00:00Z,2021-01-27,Limburg-Noord,VR23,high,142,65,other,2
2,2021-07-01T10:00:00Z,2021-01-27,Limburg-Zuid,VR24,high,183,117,home,59
2,2021-07-01T10:00:00Z,2021-01-27,Limburg-Zuid,VR24,high,183,117,visit,23
2,2021-07-01T10:00:00Z,2021-01-27,Limburg-Zuid,VR24,high,183,117,work,24
2,2021-07-01T10:00:00Z,2021-01-27,Limburg-Zuid,VR24,high,183,117,school_daycare,1
2,2021-07-01T10:00:00Z,2021-01-27,Limburg-Zuid,VR24,high,183,117,hospital,3
2,2021-07-01T10:00:00Z,2021-01-27,Limburg-Zuid,VR24,high,183,117,health_care_other,3
2,2021-07-01T10:00:00Z,2021-01-27,Limburg-Zuid,VR24,high,183,117,nursing_home,11
2,2021-07-01T10:00:00Z,2021-01-27,Limburg-Zuid,VR24,high,183,117,residential_care_disabled,1
2,2021-07-01T10:00:00Z,2021-01-27,Limburg-Zuid,VR24,high,183,117,residential_care_other,1
2,2021-07-01T10:00:00Z,2021-01-27,Limburg-Zuid,VR24,high,183,117,daycare_elderly_disabled,1
2,2021-07-01T10:00:00Z,2021-01-27,Limburg-Zuid,VR24,high,183,117,funeral,1
2,2021-07-01T10:00:00Z,2021-01-27,Limburg-Zuid,VR24,high,183,117,other,2
2,2021-07-01T10:00:00Z,2021-01-27,Flevoland,VR25,high,107,65,home,39
2,2021-07-01T10:00:00Z,2021-01-27,Flevoland,VR25,high,107,65,visit,9
2,2021-07-01T10:00:00Z,2021-01-27,Flevoland,VR25,high,107,65,work,11
2,2021-07-01T10:00:00Z,2021-01-27,Flevoland,VR25,high,107,65,school_daycare,3
2,2021-07-01T10:00:00Z,2021-01-27,Flevoland,VR25,high,107,65,residential_care_disabled,1
2,2021-07-01T10:00:00Z,2021-01-27,Flevoland,VR25,high,107,65,residential_care_other,1
2,2021-07-01T10:00:00Z,2021-01-27,Flevoland,VR25,high,107,65,daycare_elderly_disabled,1
2,2021-07-01T10:00:00Z,2021-01-27,Flevoland,VR25,high,107,65,hospitality,1
2,2021-07-01T10:00:00Z,2021-01-27,Flevoland,VR25,high,107,65,funeral,3
2,2021-07-01T10:00:00Z,2021-01-27,Flevoland,VR25,high,107,65,other,2
2,2021-07-01T10:00:00Z,2021-01-28,Groningen,VR01,high,131,89,home,33
2,2021-07-01T10:00:00Z,2021-01-28,Groningen,VR01,high,131,89,visit,16
2,2021-07-01T10:00:00Z,2021-01-28,Groningen,VR01,high,131,89,work,20
2,2021-07-01T10:00:00Z,2021-01-28,Groningen,VR01,high,131,89,general_practitioner,2
2,2021-07-01T10:00:00Z,2021-01-28,Groningen,VR01,high,131,89,hospital,3
2,2021-07-01T10:00:00Z,2021-01-28,Groningen,VR01,high,131,89,nursing_home,17
2,2021-07-01T10:00:00Z,2021-01-28,Groningen,VR01,high,131,89,residential_care_disabled,1
2,2021-07-01T10:00:00Z,2021-01-28,Groningen,VR01,high,131,89,residential_care_other,1
2,2021-07-01T10:00:00Z,2021-01-28,Groningen,VR01,high,131,89,other,1
2,2021-07-01T10:00:00Z,2021-01-28,Fryslân,VR02,high,158,123,home,65
2,2021-07-01T10:00:00Z,2021-01-28,Fryslân,VR02,high,158,123,visit,17
2,2021-07-01T10:00:00Z,2021-01-28,Fryslân,VR02,high,158,123,work,22
2,2021-07-01T10:00:00Z,2021-01-28,Fryslân,VR02,high,158,123,general_practitioner,2
2,2021-07-01T10:00:00Z,2021-01-28,Fryslân,VR02,high,158,123,hospital,1
2,2021-07-01T10:00:00Z,2021-01-28,Fryslân,VR02,high,158,123,health_care_other,6
2,2021-07-01T10:00:00Z,2021-01-28,Fryslân,VR02,high,158,123,nursing_home,24
2,2021-07-01T10:00:00Z,2021-01-28,Fryslân,VR02,high,158,123,residential_care_disabled,1
2,2021-07-01T10:00:00Z,2021-01-28,Fryslân,VR02,high,158,123,residential_care_other,1
2,2021-07-01T10:00:00Z,2021-01-28,Fryslân,VR02,high,158,123,funeral,1
2,2021-07-01T10:00:00Z,2021-01-28,Fryslân,VR02,high,158,123,other,2
2,2021-07-01T10:00:00Z,2021-01-28,Drenthe,VR03,high,110,74,home,39
2,2021-07-01T10:00:00Z,2021-01-28,Drenthe,VR03,high,110,74,visit,9
2,2021-07-01T10:00:00Z,2021-01-28,Drenthe,VR03,high,110,74,work,13
2,2021-07-01T10:00:00Z,2021-01-28,Drenthe,VR03,high,110,74,hospital,1
2,2021-07-01T10:00:00Z,2021-01-28,Drenthe,VR03,high,110,74,nursing_home,10
2,2021-07-01T10:00:00Z,2021-01-28,Drenthe,VR03,high,110,74,residential_care_disabled,1
2,2021-07-01T10:00:00Z,2021-01-28,Drenthe,VR03,high,110,74,residential_care_other,3
2,2021-07-01T10:00:00Z,2021-01-28,Drenthe,VR03,high,110,74,gathering,1
2,2021-07-01T10:00:00Z,2021-01-28,Drenthe,VR03,high,110,74,funeral,1
2,2021-07-01T10:00:00Z,2021-01-28,Drenthe,VR03,high,110,74,other,1
2,2021-07-01T10:00:00Z,2021-01-28,IJsselland,VR04,high,73,45,home,23
2,2021-07-01T10:00:00Z,2021-01-28,IJsselland,VR04,high,73,45,visit,12
2,2021-07-01T10:00:00Z,2021-01-28,IJsselland,VR04,high,73,45,work,7
2,2021-07-01T10:00:00Z,2021-01-28,IJsselland,VR04,high,73,45,school_daycare,2
2,2021-07-01T10:00:00Z,2021-01-28,IJsselland,VR04,high,73,45,nursing_home,2
2,2021-07-01T10:00:00Z,2021-01-28,IJsselland,VR04,high,73,45,other,1
2,2021-07-01T10:00:00Z,2021-01-28,Twente,VR05,high,195,122,home,73
2,2021-07-01T10:00:00Z,2021-01-28,Twente,VR05,high,195,122,visit,22
2,2021-07-01T10:00:00Z,2021-01-28,Twente,VR05,high,195,122,work,27
2,2021-07-01T10:00:00Z,2021-01-28,Twente,VR05,high,195,122,health_care_other,5
2,2021-07-01T10:00:00Z,2021-01-28,Twente,VR05,high,195,122,nursing_home,4
2,2021-07-01T10:00:00Z,2021-01-28,Twente,VR05,high,195,122,residential_care_disabled,1
2,2021-07-01T10:00:00Z,2021-01-28,Twente,VR05,high,195,122,residential_care_other,1
2,2021-07-01T10:00:00Z,2021-01-28,Twente,VR05,high,195,122,daycare_elderly_disabled,1
2,2021-07-01T10:00:00Z,2021-01-28,Twente,VR05,high,195,122,student_activity,1
2,2021-07-01T10:00:00Z,2021-01-28,Twente,VR05,high,195,122,funeral,1
2,2021-07-01T10:00:00Z,2021-01-28,Noord- en Oost-Gelderland,VR06,high,199,147,home,69
2,2021-07-01T10:00:00Z,2021-01-28,Noord- en Oost-Gelderland,VR06,high,199,147,visit,23
2,2021-07-01T10:00:00Z,2021-01-28,Noord- en Oost-Gelderland,VR06,high,199,147,work,24
2,2021-07-01T10:00:00Z,2021-01-28,Noord- en Oost-Gelderland,VR06,high,199,147,school_daycare,1
2,2021-07-01T10:00:00Z,2021-01-28,Noord- en Oost-Gelderland,VR06,high,199,147,general_practitioner,3
2,2021-07-01T10:00:00Z,2021-01-28,Noord- en Oost-Gelderland,VR06,high,199,147,hospital,2
2,2021-07-01T10:00:00Z,2021-01-28,Noord- en Oost-Gelderland,VR06,high,199,147,health_care_other,5
2,2021-07-01T10:00:00Z,2021-01-28,Noord- en Oost-Gelderland,VR06,high,199,147,nursing_home,24
2,2021-07-01T10:00:00Z,2021-01-28,Noord- en Oost-Gelderland,VR06,high,199,147,residential_care_disabled,4
2,2021-07-01T10:00:00Z,2021-01-28,Noord- en Oost-Gelderland,VR06,high,199,147,residential_care_other,3
2,2021-07-01T10:00:00Z,2021-01-28,Noord- en Oost-Gelderland,VR06,high,199,147,other,1
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Midden,VR07,high,166,119,home,61
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Midden,VR07,high,166,119,visit,27
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Midden,VR07,high,166,119,work,20
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Midden,VR07,high,166,119,school_daycare,1
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Midden,VR07,high,166,119,nursing_home,12
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Midden,VR07,high,166,119,residential_care_disabled,4
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Midden,VR07,high,166,119,residential_care_other,1
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Midden,VR07,high,166,119,daycare_elderly_disabled,1
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Midden,VR07,high,166,119,gathering,1
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Midden,VR07,high,166,119,student_activity,1
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Midden,VR07,high,166,119,other,3
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Zuid,VR08,high,173,120,home,49
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Zuid,VR08,high,173,120,visit,26
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Zuid,VR08,high,173,120,work,19
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Zuid,VR08,high,173,120,school_daycare,1
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Zuid,VR08,high,173,120,hospital,3
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Zuid,VR08,high,173,120,health_care_other,1
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Zuid,VR08,high,173,120,nursing_home,11
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Zuid,VR08,high,173,120,residential_care_disabled,8
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Zuid,VR08,high,173,120,residential_care_other,2
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Zuid,VR08,high,173,120,daycare_elderly_disabled,5
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Zuid,VR08,high,173,120,gathering,1
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Zuid,VR08,high,173,120,religious_activity,1
2,2021-07-01T10:00:00Z,2021-01-28,Gelderland-Zuid,VR08,high,173,120,other,4
2,2021-07-01T10:00:00Z,2021-01-28,Utrecht,VR09,high,308,217,home,127
2,2021-07-01T10:00:00Z,2021-01-28,Utrecht,VR09,high,308,217,visit,40
2,2021-07-01T10:00:00Z,2021-01-28,Utrecht,VR09,high,308,217,work,39
2,2021-07-01T10:00:00Z,2021-01-28,Utrecht,VR09,high,308,217,school_daycare,4
2,2021-07-01T10:00:00Z,2021-01-28,Utrecht,VR09,high,308,217,general_practitioner,5
2,2021-07-01T10:00:00Z,2021-01-28,Utrecht,VR09,high,308,217,hospital,3
2,2021-07-01T10:00:00Z,2021-01-28,Utrecht,VR09,high,308,217,health_care_other,5
2,2021-07-01T10:00:00Z,2021-01-28,Utrecht,VR09,high,308,217,nursing_home,16
2,2021-07-01T10:00:00Z,2021-01-28,Utrecht,VR09,high,308,217,residential_care_disabled,5
2,2021-07-01T10:00:00Z,2021-01-28,Utrecht,VR09,high,308,217,residential_care_other,2
2,2021-07-01T10:00:00Z,2021-01-28,Utrecht,VR09,high,308,217,daycare_elderly_disabled,1
2,2021-07-01T10:00:00Z,2021-01-28,Utrecht,VR09,high,308,217,gathering,2
2,2021-07-01T10:00:00Z,2021-01-28,Utrecht,VR09,high,308,217,funeral,1
2,2021-07-01T10:00:00Z,2021-01-28,Noord-Holland-Noord,VR10,high,268,195,home,117
2,2021-07-01T10:00:00Z,2021-01-28,Noord-Holland-Noord,VR10,high,268,195,visit,34
2,2021-07-01T10:00:00Z,2021-01-28,Noord-Holland-Noord,VR10,high,268,195,work,43
2,2021-07-01T10:00:00Z,2021-01-28,Noord-Holland-Noord,VR10,high,268,195,general_practitioner,2
2,2021-07-01T10:00:00Z,2021-01-28,Noord-Holland-Noord,VR10,high,268,195,health_care_other,2
2,2021-07-01T10:00:00Z,2021-01-28,Noord-Holland-Noord,VR10,high,268,195,nursing_home,3
2,2021-07-01T10:00:00Z,2021-01-28,Noord-Holland-Noord,VR10,high,268,195,residential_care_disabled,1
2,2021-07-01T10:00:00Z,2021-01-28,Noord-Holland-Noord,VR10,high,268,195,funeral,1
2,2021-07-01T10:00:00Z,2021-01-28,Noord-Holland-Noord,VR10,high,268,195,other,4
2,2021-07-01T10:00:00Z,2021-01-28,Zaanstreek-Waterland,VR11,high,158,118,home,74
2,2021-07-01T10:00:00Z,2021-01-28,Zaanstreek-Waterland,VR11,high,158,118,visit,19
2,2021-07-01T10:00:00Z,2021-01-28,Zaanstreek-Waterland,VR11,high,158,118,work,21
2,2021-07-01T10:00:00Z,2021-01-28,Zaanstreek-Waterland,VR11,high,158,118,school_daycare,1
2,2021-07-01T10:00:00Z,2021-01-28,Zaanstreek-Waterland,VR11,high,158,118,health_care_other,1
2,2021-07-01T10:00:00Z,2021-01-28,Zaanstreek-Waterland,VR11,high,158,118,nursing_home,1
2,2021-07-01T10:00:00Z,2021-01-28,Zaanstreek-Waterland,VR11,high,158,118,daycare_elderly_disabled,1
2,2021-07-01T10:00:00Z,2021-01-28,Zaanstreek-Waterland,VR11,high,158,118,religious_activity,2
2,2021-07-01T10:00:00Z,2021-01-28,Zaanstreek-Waterland,VR11,high,158,118,other,3
2,2021-07-01T10:00:00Z,2021-01-28,Kennemerland,VR12,high,136,98,home,56
2,2021-07-01T10:00:00Z,2021-01-28,Kennemerland,VR12,high,136,98,visit,22
2,2021-07-01T10:00:00Z,2021-01-28,Kennemerland,VR12,high,136,98,work,19
2,2021-07-01T10:00:00Z,2021-01-28,Kennemerland,VR12,high,136,98,health_care_other,2
2,2021-07-01T10:00:00Z,2021-01-28,Kennemerland,VR12,high,136,98,nursing_home,7
2,2021-07-01T10:00:00Z,2021-01-28,Kennemerland,VR12,high,136,98,residential_care_disabled,1
2,2021-07-01T10:00:00Z,2021-01-28,Kennemerland,VR12,high,136,98,travel,1
2,2021-07-01T10:00:00Z,2021-01-28,Kennemerland,VR12,high,136,98,other,1
2,2021-07-01T10:00:00Z,2021-01-28,Amsterdam-Amstelland,VR13,high,247,144,home,77
2,2021-07-01T10:00:00Z,2021-01-28,Amsterdam-Amstelland,VR13,high,247,144,visit,32
2,2021-07-01T10:00:00Z,2021-01-28,Amsterdam-Amstelland,VR13,high,247,144,work,29
2,2021-07-01T10:00:00Z,2021-01-28,Amsterdam-Amstelland,VR13,high,247,144,school_daycare,2
2,2021-07-01T10:00:00Z,2021-01-28,Amsterdam-Amstelland,VR13,high,247,144,nursing_home,7
2,2021-07-01T10:00:00Z,2021-01-28,Amsterdam-Amstelland,VR13,high,247,144,residential_care_disabled,1
2,2021-07-01T10:00:00Z,2021-01-28,Amsterdam-Amstelland,VR13,high,247,144,daycare_elderly_disabled,1
2,2021-07-01T10:00:00Z,2021-01-28,Amsterdam-Amstelland,VR13,high,247,144,religious_activity,1
2,2021-07-01T10:00:00Z,2021-01-28,Amsterdam-Amstelland,VR13,high,247,144,other,1
2,2021-07-01T10:00:00Z,2021-01-28,Gooi en Vechtstreek,VR14,high,52,36,home,16
2,2021-07-01T10:00:00Z,2021-01-28,Gooi en Vechtstreek,VR14,high,52,36,visit,9
2,2021-07-01T10:00:00Z,2021-01-28,Gooi en Vechtstreek,VR14,high,52,36,work,8
2,2021-07-01T10:00:00Z,2021-01-28,Gooi en Vechtstreek,VR14,high,52,36,school_daycare,1
2,2021-07-01T10:00:00Z,2021-01-28,Gooi en Vechtstreek,VR14,high,52,36,general_practitioner,1
2,2021-07-01T10:00:00Z,2021-01-28,Gooi en Vechtstreek,VR14,high,52,36,hospital,1
2,2021-07-01T10:00:00Z,2021-01-28,Gooi en Vechtstreek,VR14,high,52,36,nursing_home,3
2,2021-07-01T10:00:00Z,2021-01-28,Haaglanden,VR15,high,214,132,home,74
2,2021-07-01T10:00:00Z,2021-01-28,Haaglanden,VR15,high,214,132,visit,20
2,2021-07-01T10:00:00Z,2021-01-28,Haaglanden,VR15,high,214,132,work,18
2,2021-07-01T10:00:00Z,2021-01-28,Haaglanden,VR15,high,214,132,school_daycare,3
2,2021-07-01T10:00:00Z,2021-01-28,Haaglanden,VR15,high,214,132,hospital,1
2,2021-07-01T10:00:00Z,2021-01-28,Haaglanden,VR15,high,214,132,health_care_other,1
2,2021-07-01T10:00:00Z,2021-01-28,Haaglanden,VR15,high,214,132,nursing_home,20
2,2021-07-01T10:00:00Z,2021-01-28,Haaglanden,VR15,high,214,132,residential_care_disabled,1
2,2021-07-01T10:00:00Z,2021-01-28,Haaglanden,VR15,high,214,132,daycare_elderly_disabled,2
2,2021-07-01T10:00:00Z,2021-01-28,Haaglanden,VR15,high,214,132,religious_activity,2
2,2021-07-01T10:00:00Z,2021-01-28,Haaglanden,VR15,high,214,132,funeral,2
2,2021-07-01T10:00:00Z,2021-01-28,Haaglanden,VR15,high,214,132,other,1
2,2021-07-01T10:00:00Z,2021-01-28,Hollands-Midden,VR16,high,212,130,home,80
2,2021-07-01T10:00:00Z,2021-01-28,Hollands-Midden,VR16,high,212,130,visit,30
2,2021-07-01T10:00:00Z,2021-01-28,Hollands-Midden,VR16,high,212,130,work,18
2,2021-07-01T10:00:00Z,2021-01-28,Hollands-Midden,VR16,high,212,130,school_daycare,2
2,2021-07-01T10:00:00Z,2021-01-28,Hollands-Midden,VR16,high,212,130,hospital,1
2,2021-07-01T10:00:00Z,2021-01-28,Hollands-Midden,VR16,high,212,130,health_care_other,2
2,2021-07-01T10:00:00Z,2021-01-28,Hollands-Midden,VR16,high,212,130,nursing_home,6
2,2021-07-01T10:00:00Z,2021-01-28,Hollands-Midden,VR16,high,212,130,residential_care_disabled,3
2,2021-07-01T10:00:00Z,2021-01-28,Hollands-Midden,VR16,high,212,130,residential_care_other,1
2,2021-07-01T10:00:00Z,2021-01-28,Hollands-Midden,VR16,high,212,130,daycare_elderly_disabled,1
2,2021-07-01T10:00:00Z,2021-01-28,Hollands-Midden,VR16,high,212,130,religious_activity,1
2,2021-07-01T10:00:00Z,2021-01-28,Hollands-Midden,VR16,high,212,130,other,1
2,2021-07-01T10:00:00Z,2021-01-28,Rotterdam-Rijnmond,VR17,high,328,201,home,115
2,2021-07-01T10:00:00Z,2021-01-28,Rotterdam-Rijnmond,VR17,high,328,201,visit,39
2,2021-07-01T10:00:00Z,2021-01-28,Rotterdam-Rijnmond,VR17,high,328,201,work,27
2,2021-07-01T10:00:00Z,2021-01-28,Rotterdam-Rijnmond,VR17,high,328,201,school_daycare,5
2,2021-07-01T10:00:00Z,2021-01-28,Rotterdam-Rijnmond,VR17,high,328,201,general_practitioner,1
2,2021-07-01T10:00:00Z,2021-01-28,Rotterdam-Rijnmond,VR17,high,328,201,hospital,3
2,2021-07-01T10:00:00Z,2021-01-28,Rotterdam-Rijnmond,VR17,high,328,201,health_care_other,4
2,2021-07-01T10:00:00Z,2021-01-28,Rotterdam-Rijnmond,VR17,high,328,201,nursing_home,18
2,2021-07-01T10:00:00Z,2021-01-28,Rotterdam-Rijnmond,VR17,high,328,201,residential_care_disabled,2
2,2021-07-01T10:00:00Z,2021-01-28,Rotterdam-Rijnmond,VR17,high,328,201,residential_care_other,1
2,2021-07-01T10:00:00Z,2021-01-28,Rotterdam-Rijnmond,VR17,high,328,201,gathering,2
2,2021-07-01T10:00:00Z,2021-01-28,Rotterdam-Rijnmond,VR17,high,328,201,travel,1
2,2021-07-01T10:00:00Z,2021-01-28,Rotterdam-Rijnmond,VR17,high,328,201,funeral,2
2,2021-07-01T10:00:00Z,2021-01-28,Rotterdam-Rijnmond,VR17,high,328,201,other,1
2,2021-07-01T10:00:00Z,2021-01-28,Zuid-Holland-Zuid,VR18,high,89,49,home,31
